date,market,level,side,match,pinn_fair_odds,pinn_vig,best_book,best_price,value,won
2026-03-29,Home/Away,tour,Away,A. Jamji vs R. Sakamoto,1.0298,0.0196,BetVictor,1.02,-0.00949,true
2026-03-29,Home/Away,tour,Home,M. Trungelliti vs H. Barton,1.6078,0.0373,Sbo,1.58,-0.01732,true
2026-03-29,Home/Away,tour,Away,M. Trungelliti vs H. Barton,2.6452,0.0373,bet365,2.5,-0.05488,false
2026-03-29,Home/Away,tour,Home,A. Bolt vs A. Andrade,2.7303,0.0381,bet365,2.75,0.00723,true
2026-03-29,Home/Away,tour,Away,A. Bolt vs A. Andrade,1.5779,0.0381,WilliamHill,1.5,-0.0494,false
2026-03-29,Home/Away,tour,Home,L. Draxl vs A. Galarneau,1.6807,0.0375,WilliamHill,1.62,-0.0361,true
2026-03-29,Home/Away,tour,Away,L. Draxl vs A. Galarneau,2.4691,0.0375,Unibet,2.38,-0.0361,false
2026-03-29,Home/Away,tour,Home,E. Avanesyan vs S. Saito,1.3907,0.0378,bet365,1.36,-0.02205,true
2026-03-29,Home/Away,tour,Away,E. Avanesyan vs S. Saito,3.5597,0.0378,Unibet,3.4,-0.04486,false
2026-03-29,Home/Away,tour,Home,I. Burillo Escorihuela vs M. I. Higuita Barraza,1.0387,0.0184,Sbo,1.07,0.0301,true
2026-03-29,Home/Away,tour,Away,I. Burillo Escorihuela vs M. I. Higuita Barraza,26.8137,0.0184,bet365,17,-0.366,false
2026-03-29,Home/Away,tour,Home,M. Tona vs B. Cengiz,3.5075,0.0439,WilliamHill,3.4,-0.03064,true
2026-03-29,Home/Away,tour,Away,M. Tona vs B. Cengiz,1.3988,0.0439,Betfair,1.33,-0.04919,false
2026-03-29,Home/Away,tour,Home,D. Vekic vs E. Gorgodze,1.2699,0.0409,WilliamHill,1.25,-0.01568,true
2026-03-29,Home/Away,tour,Away,D. Vekic vs E. Gorgodze,4.7049,0.0409,Betfair,4.5,-0.04355,false
2026-03-29,Home/Away,tour,Home,P. Kudermetova vs E. Vedder,1.3058,0.0364,1xBet,1.3,-0.00446,true
2026-03-29,Home/Away,tour,Away,P. Kudermetova vs E. Vedder,4.2698,0.0364,Unibet,3.95,-0.07491,false
2026-03-29,Home/Away,tour,Home,A. Akli vs V. Tomova,3.3431,0.0415,Unibet,3.2,-0.04279,false
2026-03-29,Home/Away,tour,Away,A. Akli vs V. Tomova,1.4268,0.0415,1xBet,1.38,-0.03279,true
2026-03-29,Home/Away,tour,Home,E. Kalieva vs A. Urhobo,1.5362,0.038,Unibet,1.58,0.02849,false
2026-03-29,Home/Away,tour,Away,E. Kalieva vs A. Urhobo,2.8649,0.038,BetVictor,2.6,-0.09245,true
2026-03-29,Home/Away,tour,Home,K. Zavatska vs S. Janicijevic,1.4914,0.0429,Unibet,1.43,-0.04118,false
2026-03-29,Home/Away,tour,Away,K. Zavatska vs S. Janicijevic,3.035,0.0429,bet365,3,-0.01152,true
2026-03-29,Home/Away,tour,Home,D. Vidmanova vs M. Stoiana,1.5343,0.0367,bet365,1.44,-0.06146,false
2026-03-29,Home/Away,tour,Away,D. Vidmanova vs M. Stoiana,2.8716,0.0367,Unibet,2.85,-0.00753,true
2026-03-29,Home/Away,tour,Home,M. Bassols vs A. Tikhonova,1.4215,0.0376,Unibet,1.41,-0.00812,false
2026-03-29,Home/Away,tour,Away,M. Bassols vs A. Tikhonova,3.3723,0.0376,Sbo,2.96,-0.12225,true
2026-03-29,Home/Away,tour,Home,M. Tona vs L. Karatancheva,2.557,0.0394,Betfair,2.38,-0.06921,false
2026-03-29,Home/Away,tour,Away,M. Tona vs L. Karatancheva,1.6423,0.0394,Unibet,1.58,-0.03792,true
2026-03-29,Home/Away,tour,Home,J. Ortenzi vs E. Avanesyan,3.0629,0.0383,WilliamHill,3,-0.02055,true
2026-03-29,Home/Away,tour,Away,J. Ortenzi vs E. Avanesyan,1.4847,0.0383,10Bet,1.4,-0.05708,false
2026-03-29,Home/Away,tour,Home,I. Burillo Escorihuela vs C. Werner,1.9845,0.039,bet365,2,0.00779,true
2026-03-29,Home/Away,tour,Away,I. Burillo Escorihuela vs C. Werner,2.0157,0.039,Betfair,2.1,0.04182,false
2026-03-30,Home/Away,tour,Home,D. Vallejo vs Z. Svajda,1.6763,0.0284,WilliamHill,1.62,-0.03361,true
2026-03-30,Home/Away,tour,Away,D. Vallejo vs Z. Svajda,2.4785,0.0284,Betfair,2.5,0.00866,false
2026-03-30,Home/Away,tour,Home,B. Harris vs A. Molcan,3.9302,0.0397,bet365,3.75,-0.04586,false
2026-03-30,Home/Away,tour,Away,B. Harris vs A. Molcan,1.3413,0.0397,WilliamHill,1.33,-0.0084,true
2026-03-30,Home/Away,tour,Home,D. Merida Aguilar vs S. Purtseladze,1.1621,0.0376,WilliamHill,1.07,-0.07924,true
2026-03-30,Home/Away,tour,Away,D. Merida Aguilar vs S. Purtseladze,7.1696,0.0376,bet365,10,0.39477,false
2026-03-30,Home/Away,tour,Home,G. Ghetu vs J. Clarke,5.1933,0.0407,bet365,5,-0.03722,false
2026-03-30,Home/Away,tour,Away,G. Ghetu vs J. Clarke,1.2385,0.0407,Unibet,1.19,-0.03914,true
2026-03-30,Home/Away,tour,Home,D. Kuzmanov vs S. Travaglia,3.4118,0.0402,Marathon,3.04,-0.10897,true
2026-03-30,Home/Away,tour,Away,D. Kuzmanov vs S. Travaglia,1.4146,0.0402,1xBet,1.38,-0.02448,false
2026-03-30,Home/Away,tour,Home,C. H. Tseng vs S. Sakellaridis,1.5802,0.0396,Unibet,1.5,-0.05072,false
2026-03-30,Home/Away,tour,Away,C. H. Tseng vs S. Sakellaridis,2.7237,0.0396,Betfair,2.63,-0.0344,true
2026-03-30,Home/Away,tour,Home,N. Basilashvili vs D. Michalski,1.5343,0.0367,Sbo,1.47,-0.04191,true
2026-03-30,Home/Away,tour,Away,N. Basilashvili vs D. Michalski,2.8716,0.0367,bet365,2.75,-0.04235,false
2026-03-30,Home/Away,tour,Home,G. Loffhagen vs J. Rodionov,3.365,0.0386,WilliamHill,3,-0.10846,false
2026-03-30,Home/Away,tour,Away,G. Loffhagen vs J. Rodionov,1.4228,0.0386,bet365,1.4,-0.01605,true
2026-03-30,Home/Away,tour,Home,K. Bennani vs Q. Halys,11.7103,0.0218,bet365,11,-0.06065,true
2026-03-30,Home/Away,tour,Away,K. Bennani vs Q. Halys,1.0934,0.0218,WilliamHill,1.06,-0.03052,false
2026-03-30,Home/Away,tour,Home,J. De Jong vs Y. Hanfmann,2.5886,0.0313,Betano,2.67,0.03144,false
2026-03-30,Home/Away,tour,Away,J. De Jong vs Y. Hanfmann,1.6295,0.0313,Superbet,1.56,-0.04264,true
2026-03-30,Home/Away,tour,Home,A. Vukic vs T. Baadi,1.1065,0.0245,WilliamHill,1.1,-0.00588,false
2026-03-30,Home/Away,tour,Away,A. Vukic vs T. Baadi,10.3889,0.0245,Unibet,9,-0.13369,true
2026-03-30,Home/Away,tour,Home,D. Lajovic vs L. Harris,1.649,0.0371,WilliamHill,1.62,-0.01757,true
2026-03-30,Home/Away,tour,Away,D. Lajovic vs L. Harris,2.5409,0.0371,Sbo,2.31,-0.09087,false
2026-03-30,Home/Away,tour,Home,M. Trungelliti vs R. Sakamoto,1.6166,0.0363,1xBet,1.61,-0.00408,true
2026-03-30,Home/Away,tour,Away,M. Trungelliti vs R. Sakamoto,2.6218,0.0363,Superbet,2.65,0.01076,false
2026-03-30,Home/Away,tour,Home,H. Rocha vs N. Budkov Kjaer,1.9015,0.0391,Superbet,1.88,-0.0113,true
2026-03-30,Home/Away,tour,Away,H. Rocha vs N. Budkov Kjaer,2.1093,0.0391,1xBet,2.1,-0.0044,false
2026-03-30,Home/Away,tour,Home,T. Skatov vs M. Echargui,1.6305,0.0385,Superbet,2.22,0.36153,true
2026-03-30,Home/Away,tour,Away,T. Skatov vs M. Echargui,2.586,0.0385,Betfair,2.5,-0.03325,false
2026-03-30,Home/Away,tour,Home,J. Pinnington Jones vs Z. Zhang,2.2701,0.0272,1xBet,2.12,-0.06613,false
2026-03-30,Home/Away,tour,Away,J. Pinnington Jones vs Z. Zhang,1.7873,0.0272,Betano,1.85,0.03506,true
2026-03-30,Home/Away,tour,Home,N. Basilashvili vs J. Rodionov,1.6695,0.0434,Sbo,1.73,0.03627,true
2026-03-30,Home/Away,tour,Away,N. Basilashvili vs J. Rodionov,2.4938,0.0434,Marathon,2.35,-0.05764,false
2026-03-30,Home/Away,tour,Home,E. Mandlik vs J. Pareja,2.7143,0.0281,1xBet,2.51,-0.07526,false
2026-03-30,Home/Away,tour,Away,E. Mandlik vs J. Pareja,1.5833,0.0281,Superbet,1.55,-0.02105,true
2026-03-30,Home/Away,tour,Home,C. Monnet vs K. Kawa,3.0764,0.0289,Marathon,3.04,-0.01183,false
2026-03-30,Home/Away,tour,Away,C. Monnet vs K. Kawa,1.4816,0.0289,Superbet,1.53,0.03266,true
2026-03-30,Home/Away,tour,Home,E. Lys vs K. Volynets,2.2386,0.0269,Betfair,2.2,-0.01726,false
2026-03-30,Home/Away,tour,Away,E. Lys vs K. Volynets,1.8073,0.0269,Superbet,1.85,0.0236,true
2026-03-30,Home/Away,tour,Home,Y. Putintseva vs L. Sun,1.4915,0.0286,WilliamHill,1.44,-0.03455,true
2026-03-30,Home/Away,tour,Away,Y. Putintseva vs L. Sun,3.0345,0.0286,bet365,3,-0.01136,false
2026-03-30,Home/Away,tour,Home,S. Stephens vs R. Zarazua,2.2644,0.0293,Superbet,2.27,0.00249,false
2026-03-30,Home/Away,tour,Away,S. Stephens vs R. Zarazua,1.7909,0.0293,Betano,1.75,-0.02284,true
2026-03-30,Home/Away,tour,Home,A. Zakharova vs D. Yastremska,2.2701,0.0272,1xBet,2.32,0.02197,false
2026-03-30,Home/Away,tour,Away,A. Zakharova vs D. Yastremska,1.7873,0.0272,Unibet,1.67,-0.06565,true
2026-03-30,Home/Away,tour,Home,E. Kalieva vs M. Kessler,2.5062,0.0271,WilliamHill,2.5,-0.00246,false
2026-03-30,Home/Away,tour,Away,E. Kalieva vs M. Kessler,1.6639,0.0271,Betano,1.6,-0.03842,true
2026-03-30,Home/Away,tour,Home,V. Tomova vs J. Brady,1.7522,0.0307,bet365,1.8,0.02727,true
2026-03-30,Home/Away,tour,Away,V. Tomova vs J. Brady,2.3294,0.0307,Betfair,2.38,0.02172,false
2026-03-30,Home/Away,tour,Home,D. Vidmanova vs A. Bondar,2.6242,0.0291,Betano,2.5,-0.04733,false
2026-03-30,Home/Away,tour,Away,D. Vidmanova vs A. Bondar,1.6157,0.0291,WilliamHill,1.62,0.00267,true
2026-03-30,Home/Away,tour,Home,S. Janicijevic vs J. Riera,2.7763,0.0283,WilliamHill,2.75,-0.00948,false
2026-03-30,Home/Away,tour,Away,S. Janicijevic vs J. Riera,1.563,0.0283,1xBet,1.53,-0.02109,true
2026-03-30,Home/Away,tour,Home,A. Tikhonova vs D. Papamichail,2.3631,0.0319,Marathon,2.21,-0.06479,false
2026-03-30,Home/Away,tour,Away,A. Tikhonova vs D. Papamichail,1.7336,0.0319,1xBet,1.68,-0.03093,true
2026-03-31,Home/Away,tour,Home,M. Damm vs B. Nakashima,3.7068,0.0297,bet365,3.75,0.01166,false
2026-03-31,Home/Away,tour,Away,M. Damm vs B. Nakashima,1.3694,0.0297,Superbet,1.36,-0.0069,true
2026-03-31,Home/Away,tour,Home,M. McDonald vs J. Brooksby,3.438,0.0293,bet365,3.4,-0.01104,true
2026-03-31,Home/Away,tour,Away,M. McDonald vs J. Brooksby,1.4102,0.0293,Superbet,1.46,0.03533,false
2026-03-31,Home/Away,tour,Home,C. Smith vs T. A. Tirante,2.8146,0.0272,Superbet,2.7,-0.04071,false
2026-03-31,Home/Away,tour,Away,C. Smith vs T. A. Tirante,1.5511,0.0272,Betano,1.57,0.01219,true
2026-03-31,Home/Away,tour,Home,D. Altmaier vs P. Martinez,1.9897,0.031,bet365,2,0.00515,true
2026-03-31,Home/Away,tour,Away,D. Altmaier vs P. Martinez,2.0104,0.031,Superbet,1.92,-0.04495,false
2026-03-31,Home/Away,tour,Home,S. Baez vs V. Gaubas,1.2874,0.0299,188bet,1.3,0.00982,true
2026-03-31,Home/Away,tour,Away,S. Baez vs V. Gaubas,4.48,0.0299,Marathon,4.4,-0.01786,false
2026-03-31,Home/Away,tour,Home,R. Bautista-Agut vs T. Droguet,2.1788,0.0326,WilliamHill,2.2,0.00974,false
2026-03-31,Home/Away,tour,Away,R. Bautista-Agut vs T. Droguet,1.8483,0.0326,Superbet,1.92,0.03877,true
2026-03-31,Home/Away,tour,Home,G. A. Boitan vs E. Moller,3.5074,0.0285,bet365,3.4,-0.03061,false
2026-03-31,Home/Away,tour,Away,G. A. Boitan vs E. Moller,1.3988,0.0285,Sbo,1.4,0.00084,true
2026-03-31,Home/Away,tour,Home,D. Dzumhur vs F. C. Jianu,1.4915,0.0286,Superbet,1.55,0.0392,true
2026-03-31,Home/Away,tour,Away,D. Dzumhur vs F. C. Jianu,3.0345,0.0286,WilliamHill,2.9,-0.04432,false
2026-03-31,Home/Away,tour,Home,F. Maestrelli vs B. Van De Zandschulp,3.5746,0.0361,188bet,3.35,-0.06284,false
2026-03-31,Home/Away,tour,Away,F. Maestrelli vs B. Van De Zandschulp,1.3884,0.0361,Marathon,1.38,-0.00605,true
2026-03-31,Home/Away,tour,Home,M. Bellucci vs R. Bennani,1.2348,0.029,WilliamHill,1.2,-0.02821,true
2026-03-31,Home/Away,tour,Away,M. Bellucci vs R. Bennani,5.2583,0.029,Betano,5.3,0.00792,false
2026-03-31,Home/Away,tour,Home,I. Buse vs M. Berrettini,2.732,0.031,Superbet,2.72,-0.0044,true
2026-03-31,Home/Away,tour,Away,I. Buse vs M. Berrettini,1.5774,0.031,1xBet,1.52,-0.03636,false
2026-03-31,Home/Away,tour,Home,J. M. Cerundolo vs K. Majchrzak,2.1602,0.0287,Superbet,2.3,0.06471,false
2026-03-31,Home/Away,tour,Away,J. M. Cerundolo vs K. Majchrzak,1.8619,0.0287,Betano,1.87,0.00435,true
2026-03-31,Home/Away,tour,Home,F. Cina vs A. Muller,2.1899,0.0281,1xBet,2.22,0.01372,false
2026-03-31,Home/Away,tour,Away,F. Cina vs A. Muller,1.8404,0.0281,Superbet,1.83,-0.00564,true
2026-03-31,Home/Away,tour,Home,L. van Assche vs H. Gaston,1.7489,0.0288,Betfair,1.73,-0.01081,true
2026-03-31,Home/Away,tour,Away,L. van Assche vs H. Gaston,2.3353,0.0288,Betano,2.95,0.26322,false
2026-03-31,Home/Away,tour,Home,C. O'Connell vs M. Navone,3.6917,0.0312,1xBet,4.01,0.08621,false
2026-03-31,Home/Away,tour,Away,C. O'Connell vs M. Navone,1.3715,0.0312,Betano,1.31,-0.04485,true
2026-03-31,Home/Away,tour,Home,A. Bolt vs Y. Wu,4.0388,0.0303,bet365,4.33,0.07211,true
2026-03-31,Home/Away,tour,Away,A. Bolt vs Y. Wu,1.3291,0.0303,1xBet,1.3,-0.02188,false
2026-03-31,Home/Away,tour,Home,N. Basavareddy vs L. Draxl,1.9897,0.031,1xBet,1.91,-0.04008,true
2026-03-31,Home/Away,tour,Away,N. Basavareddy vs L. Draxl,2.0104,0.031,WilliamHill,2,-0.00515,false
2026-03-31,Home/Away,tour,Home,T. M. Etcheverry vs F. A. Gomez,1.2358,0.0298,Betano,1.21,-0.02084,true
2026-03-31,Home/Away,tour,Away,T. M. Etcheverry vs F. A. Gomez,5.2417,0.0298,Unibet,4.9,-0.06518,false
2026-03-31,Home/Away,tour,Home,A. Molcan vs J. Clarke,1.4281,0.0424,10Bet,1.33,-0.06871,true
2026-03-31,Home/Away,tour,Away,A. Molcan vs J. Clarke,3.3358,0.0424,1xBet,5.35,0.60383,false
2026-03-31,Home/Away,tour,Home,D. Merida Aguilar vs J. J. Schwaerzler,1.4575,0.0411,Sbo,1.38,-0.05318,true
2026-03-31,Home/Away,tour,Away,D. Merida Aguilar vs J. J. Schwaerzler,3.1857,0.0411,Marathon,2.93,-0.08027,false
2026-03-31,Home/Away,tour,Home,R. Jodar vs D. Lajovic,1.7412,0.0303,Betano,1.65,-0.05239,true
2026-03-31,Home/Away,tour,Away,R. Jodar vs D. Lajovic,2.3491,0.0303,Unibet,2.43,0.03443,false
2026-03-31,Home/Away,tour,Home,H. Rocha vs M. Trungelliti,1.6694,0.0305,bet365,1.72,0.0303,false
2026-03-31,Home/Away,tour,Away,H. Rocha vs M. Trungelliti,2.4938,0.0305,Betano,2.42,-0.0296,true
2026-03-31,Home/Away,tour,Home,T. Skatov vs C. Ugo Carabelli,3.3165,0.03,bet365,3.2,-0.03514,false
2026-03-31,Home/Away,tour,Away,T. Skatov vs C. Ugo Carabelli,1.4317,0.03,Betfair,1.4,-0.02213,true
2026-03-31,Home/Away,tour,Home,O. Virtanen vs D. Merida Aguilar,2.9931,0.0357,WilliamHill,3.1,0.03571,false
2026-03-31,Home/Away,tour,Away,O. Virtanen vs D. Merida Aguilar,1.5017,0.0357,Betfair,1.44,-0.04111,true
2026-03-31,Home/Away,tour,Home,A. Molcan vs M. Arnaldi,2.5535,0.0338,Marathon,2.78,0.08872,true
2026-03-31,Home/Away,tour,Away,A. Molcan vs M. Arnaldi,1.6437,0.0338,Betfair,1.5,-0.08744,false
2026-03-31,Home/Away,tour,Home,E. Arango vs M. L. Carle,1.5435,0.029,WilliamHill,1.5,-0.02817,true
2026-03-31,Home/Away,tour,Away,E. Arango vs M. L. Carle,2.84,0.029,Marathon,2.67,-0.05986,false
2026-03-31,Home/Away,tour,Home,F. Jones vs G. Maristany,1.6694,0.0305,Betfair,1.57,-0.05955,false
2026-03-31,Home/Away,tour,Away,F. Jones vs G. Maristany,2.4938,0.0305,WilliamHill,2.75,0.10272,true
2026-03-31,Home/Away,tour,Home,R. Montgomery vs A. Blinkova,2.55,0.0282,WilliamHill,2.5,-0.01961,false
2026-03-31,Home/Away,tour,Away,R. Montgomery vs A. Blinkova,1.6452,0.0282,bet365,1.57,-0.04569,true
2026-03-31,Home/Away,tour,Home,C. Osorio vs C. Dolehide,1.3098,0.0313,1xBet,1.31,0.00019,true
2026-03-31,Home/Away,tour,Away,C. Osorio vs C. Dolehide,4.2283,0.0313,10Bet,3.75,-0.11313,false
2026-03-31,Home/Away,tour,Home,T. Rakotomanga Rajaonah vs J. Bouzas Maneiro,4.5887,0.0312,1xBet,4.34,-0.0542,false
2026-03-31,Home/Away,tour,Away,T. Rakotomanga Rajaonah vs J. Bouzas Maneiro,1.2787,0.0312,Unibet,1.25,-0.02241,true
2026-03-31,Home/Away,tour,Home,D. Semenistaja vs E. Seidel,2.0691,0.0294,Unibet,2.05,-0.00925,true
2026-03-31,Home/Away,tour,Away,D. Semenistaja vs E. Seidel,1.9353,0.0294,Betfair,1.9,-0.01825,false
2026-03-31,Home/Away,tour,Home,P. Udvardy vs M. C. Torres Murcia,1.0201,0.01,WilliamHill,1.02,-0.00014,true
2026-03-31,Home/Away,tour,Away,P. Udvardy vs M. C. Torres Murcia,50.6436,0.01,bet365,29,-0.42737,false
2026-03-31,Home/Away,tour,Home,H. Vandewinkel vs S. Costoulas,1.5302,0.027,WilliamHill,1.5,-0.01977,true
2026-03-31,Home/Away,tour,Away,H. Vandewinkel vs S. Costoulas,2.8859,0.027,1xBet,2.78,-0.0367,false
2026-03-31,Home/Away,tour,Home,B. Andreescu vs D. Galfi,1.7793,0.0285,Unibet,1.74,-0.02208,true
2026-03-31,Home/Away,tour,Away,B. Andreescu vs D. Galfi,2.2832,0.0285,Superbet,2.15,-0.05835,false
2026-03-31,Home/Away,tour,Home,A. Krueger vs C. McNally,2.0968,0.0278,Betfair,2.1,0.00154,true
2026-03-31,Home/Away,tour,Away,A. Krueger vs C. McNally,1.9118,0.0278,Superbet,1.9,-0.00615,false
2026-03-31,Home/Away,tour,Home,S. Zhang vs Y. Starodubtseva,2.6774,0.0298,bet365,2.62,-0.02145,false
2026-03-31,Home/Away,tour,Away,S. Zhang vs Y. Starodubtseva,1.5962,0.0298,Superbet,1.7,0.06506,true
2026-03-31,Home/Away,tour,Home,A. Tomljanovic vs D. Vekic,2.0691,0.0294,Unibet,2.08,0.00524,false
2026-03-31,Home/Away,tour,Away,A. Tomljanovic vs D. Vekic,1.9353,0.0294,1xBet,1.82,-0.05959,true
2026-03-31,Home/Away,tour,Home,A. Parks vs M. Stoiana,1.7909,0.0293,1xBet,1.71,-0.04518,true
2026-03-31,Home/Away,tour,Away,A. Parks vs M. Stoiana,2.2644,0.0293,Betano,2.22,-0.01959,false
2026-03-31,Home/Away,tour,Home,P. Kudermetova vs O. Oliynykova,2.1722,0.0295,1xBet,2.22,0.02199,true
2026-03-31,Home/Away,tour,Away,P. Kudermetova vs O. Oliynykova,1.8531,0.0295,Unibet,1.76,-0.05023,false
2026-03-31,Home/Away,tour,Home,I. Burillo Escorihuela vs J. Ortenzi,3.0625,0.0311,bet365,3.2,0.0449,false
2026-03-31,Home/Away,tour,Away,I. Burillo Escorihuela vs J. Ortenzi,1.4848,0.0311,Marathon,1.41,-0.05041,true
2026-03-31,Home/Away,tour,Home,L. Karatancheva vs V. Lepchenko,2.7078,0.0296,bet365,2.62,-0.03242,false
2026-03-31,Home/Away,tour,Away,L. Karatancheva vs V. Lepchenko,1.5856,0.0296,WilliamHill,1.53,-0.03504,true
2026-03-31,Home/Away,tour,Home,M. Sherif vs Y. Yuan,1.738,0.0284,Betano,1.72,-0.01035,false
2026-03-31,Home/Away,tour,Away,M. Sherif vs Y. Yuan,2.355,0.0284,Unibet,2.23,-0.05309,true
2026-03-31,Home/Away,tour,Home,S. Bejlek vs A. Urhobo,1.4029,0.024,WilliamHill,1.36,-0.03061,true
2026-03-31,Home/Away,tour,Away,S. Bejlek vs A. Urhobo,3.4818,0.024,Betano,3.45,-0.00912,false
2026-03-31,Home/Away,tour,Home,V. Tomova vs A. Kalinskaya,4.7177,0.0234,WilliamHill,4.5,-0.04615,false
2026-03-31,Home/Away,tour,Away,V. Tomova vs A. Kalinskaya,1.269,0.0234,1xBet,1.23,-0.03072,true
2026-04-01,Home/Away,tour,Home,R. A. Burruchaga vs A. Walton,1.5435,0.029,Superbet,1.68,0.08845,true
2026-04-01,Home/Away,tour,Away,R. A. Burruchaga vs A. Walton,2.84,0.029,Betano,2.87,0.01056,false
2026-04-01,Home/Away,tour,Home,A. Kovacevic vs R. Hijikata,1.7064,0.0279,188bet,1.65,-0.03304,false
2026-04-01,Home/Away,tour,Away,A. Kovacevic vs R. Hijikata,2.4157,0.0279,Betano,2.62,0.08459,true
2026-04-01,Home/Away,tour,Home,A. Michelsen vs C. Wong,1.3046,0.0272,WilliamHill,1.3,-0.00349,true
2026-04-01,Home/Away,tour,Away,A. Michelsen vs C. Wong,4.2835,0.0272,Betano,4.05,-0.0545,false
2026-04-01,Home/Away,tour,Home,A. Popyrin vs P. Kypson,1.6295,0.0313,Unibet,1.58,-0.03037,true
2026-04-01,Home/Away,tour,Away,A. Popyrin vs P. Kypson,2.5886,0.0313,bet365,2.5,-0.03423,false
2026-04-01,Home/Away,tour,Home,V. Kopriva vs H. Medjedovic,2.355,0.0284,Superbet,2.45,0.04033,true
2026-04-01,Home/Away,tour,Away,V. Kopriva vs H. Medjedovic,1.738,0.0284,Unibet,1.68,-0.03337,false
2026-04-01,Home/Away,tour,Home,C. Moutet vs T. Baadi,1.0656,0.0246,bet365,1.04,-0.024,true
2026-04-01,Home/Away,tour,Away,C. Moutet vs T. Baadi,16.25,0.0246,bet365,13,-0.2,false
2026-04-01,Home/Away,tour,Home,K. Bennani vs Y. Hanfmann,12.4434,0.0258,bet365,13,0.04473,false
2026-04-01,Home/Away,tour,Away,K. Bennani vs Y. Hanfmann,1.0874,0.0258,1xBet,1.07,-0.01599,true
2026-04-01,Home/Away,tour,Home,T. A. Tirante vs M. McDonald,1.4505,0.0287,Betano,1.42,-0.02101,true
2026-04-01,Home/Away,tour,Away,T. A. Tirante vs M. McDonald,3.2199,0.0287,bet365,3.2,-0.00617,false
2026-04-01,Home/Away,tour,Home,E. Moller vs M. Navone,4.2362,0.0307,bet365,4,-0.05576,false
2026-04-01,Home/Away,tour,Away,E. Moller vs M. Navone,1.309,0.0307,1xBet,1.32,0.0084,true
2026-04-01,Home/Away,tour,Home,G. Diallo vs A. Molcan,1.6763,0.0284,1xBet,1.74,0.03797,false
2026-04-01,Home/Away,tour,Away,G. Diallo vs A. Molcan,2.4785,0.0284,bet365,2.37,-0.04379,true
2026-04-01,Home/Away,tour,Home,N. Borges vs D. Dzumhur,1.6598,0.031,1xBet,1.56,-0.06015,false
2026-04-01,Home/Away,tour,Away,N. Borges vs D. Dzumhur,2.5155,0.031,WilliamHill,2.5,-0.00617,true
2026-04-01,Home/Away,tour,Home,A. Shevchenko vs B. Van De Zandschulp,2.6306,0.0276,Marathon,2.58,-0.01923,false
2026-04-01,Home/Away,tour,Away,A. Shevchenko vs B. Van De Zandschulp,1.6133,0.0276,WilliamHill,1.57,-0.02683,true
2026-04-01,Home/Away,tour,Home,L. Darderi vs M. Bellucci,1.2634,0.0271,188bet,1.26,-0.00268,true
2026-04-01,Home/Away,tour,Away,L. Darderi vs M. Bellucci,4.7967,0.0271,Betano,4.6,-0.04102,false
2026-04-01,Home/Away,tour,Home,M. Trungelliti vs K. Majchrzak,2.732,0.031,188bet,2.87,0.0505,true
2026-04-01,Home/Away,tour,Away,M. Trungelliti vs K. Majchrzak,1.5774,0.031,Betfair,1.5,-0.04904,false
2026-04-01,Home/Away,tour,Home,T. M. Etcheverry vs A. Bolt,1.12,0.0276,WilliamHill,1.1,-0.0179,true
2026-04-01,Home/Away,tour,Away,T. M. Etcheverry vs A. Bolt,9.3303,0.0276,bet365,8,-0.14258,false
2026-04-01,Home/Away,tour,Home,J. Pegula vs Y. Putintseva,1.1638,0.0209,Unibet,1.15,-0.01185,true
2026-04-01,Home/Away,tour,Away,J. Pegula vs Y. Putintseva,7.1053,0.0209,WilliamHill,6.5,-0.08519,false
2026-04-01,Home/Away,tour,Home,K. Volynets vs D. Shnaider,3.0137,0.0251,Unibet,3.05,0.01205,false
2026-04-01,Home/Away,tour,Away,K. Volynets vs D. Shnaider,1.4966,0.0251,1xBet,1.46,-0.02445,true
2026-04-01,Home/Away,tour,Home,D. Yastremska vs B. Bencic,4.2031,0.0252,1xBet,4.01,-0.04595,false
2026-04-01,Home/Away,tour,Away,D. Yastremska vs B. Bencic,1.3122,0.0252,WilliamHill,1.29,-0.01691,true
2026-04-01,Home/Away,tour,Home,M. Kessler vs J. Tjen,1.7316,0.0246,bet365,1.72,-0.0067,true
2026-04-01,Home/Away,tour,Away,M. Kessler vs J. Tjen,2.3669,0.0246,Marathon,2.21,-0.06627,false
2026-04-01,Home/Away,tour,Home,K. Kawa vs T. Maria,1.449,0.0277,Betano,1.47,0.01446,true
2026-04-01,Home/Away,tour,Away,K. Kawa vs T. Maria,3.227,0.0277,bet365,3,-0.07033,false
2026-04-01,Home/Away,tour,Home,A. Bondar vs M. Frech,2,0.0256,Unibet,1.95,-0.025,true
2026-04-01,Home/Away,tour,Away,A. Bondar vs M. Frech,2,0.0256,Marathon,1.93,-0.035,false
2026-04-01,Home/Away,tour,Home,P. Udvardy vs J. Pareja,1.9069,0.0307,Unibet,1.85,-0.02982,true
2026-04-01,Home/Away,tour,Away,P. Udvardy vs J. Pareja,2.1027,0.0307,Betano,2.12,0.00823,false
2026-04-01,Home/Away,tour,Home,I. Jovic vs A. Parks,1.2772,0.0217,1xBet,1.23,-0.03693,true
2026-04-01,Home/Away,tour,Away,I. Jovic vs A. Parks,4.608,0.0217,WilliamHill,4.5,-0.02344,false
